id,gender,race,age,path,label,gender_label,age_label,mask_label,folder
001004,female,Asian,23,incorrect_mask.jpg,9,1,0,1,001004_female_Asian_23
001004,female,Asian,23,normal.jpg,15,1,0,2,001004_female_Asian_23
001004,female,Asian,23,mask1.jpg,3,1,0,0,001004_female_Asian_23
001005,male,Asian,24,mask3.jpg,0,0,0,0,001005_male_Asian_24
001005,male,Asian,24,mask2.jpg,0,0,0,0,001005_male_Asian_24
001005,male,Asian,24,mask5.jpg,0,0,0,0,001005_male_Asian_24
001005,male,Asian,24,mask4.jpg,0,0,0,0,001005_male_Asian_24
001005,male,Asian,24,incorrect_mask.jpg,6,0,0,1,001005_male_Asian_24
001005,male,Asian,24,normal.jpg,12,0,0,2,001005_male_Asian_24
001005,male,Asian,24,mask1.jpg,0,0,0,0,001005_male_Asian_24
001006,female,Asian,19,mask3.jpg,3,1,0,0,001006_female_Asian_19
001006,female,Asian,19,mask2.jpg,3,1,0,0,001006_female_Asian_19
001006,female,Asian,19,mask5.jpg,3,1,0,0,001006_female_Asian_19
001006,female,Asian,19,mask4.jpg,3,1,0,0,001006_female_Asian_19
001006,female,Asian,19,incorrect_mask.jpg,9,1,0,1,001006_female_Asian_19
001006,female,Asian,19,normal.jpg,15,1,0,2,001006_female_Asian_19
001006,female,Asian,19,mask1.jpg,3,1,0,0,001006_female_Asian_19
001008,female,Asian,58,mask3.jpg,4,1,1,0,001008_female_Asian_58
001008,female,Asian,58,mask2.jpg,4,1,1,0,001008_female_Asian_58
001008,female,Asian,58,mask5.jpg,4,1,1,0,001008_female_Asian_58
001008,female,Asian,58,mask4.jpg,4,1,1,0,001008_female_Asian_58
001008,female,Asian,58,incorrect_mask.jpg,10,1,1,1,001008_female_Asian_58
001008,female,Asian,58,normal.jpg,16,1,1,2,001008_female_Asian_58
001008,female,Asian,58,mask1.jpg,4,1,1,0,001008_female_Asian_58
001009,female,Asian,40,mask3.jpg,4,1,1,0,001009_female_Asian_40
001009,female,Asian,40,mask2.jpg,4,1,1,0,001009_female_Asian_40
001009,female,Asian,40,mask5.jpg,4,1,1,0,001009_female_Asian_40
001009,female,Asian,40,mask4.jpg,4,1,1,0,001009_female_Asian_40
001009,female,Asian,40,incorrect_mask.jpg,10,1,1,1,001009_female_Asian_40
001009,female,Asian,40,normal.jpg,16,1,1,2,001009_female_Asian_40
001009,female,Asian,40,mask1.jpg,4,1,1,0,001009_female_Asian_40
001010,male,Asian,59,mask3.jpg,1,0,1,0,001010_male_Asian_59
001010,male,Asian,59,mask2.jpg,1,0,1,0,001010_male_Asian_59
001010,male,Asian,59,mask5.jpg,1,0,1,0,001010_male_Asian_59
001010,male,Asian,59,mask4.jpg,1,0,1,0,001010_male_Asian_59
001010,male,Asian,59,incorrect_mask.jpg,7,0,1,1,001010_male_Asian_59
001010,male,Asian,59,normal.jpg,13,0,1,2,001010_male_Asian_59
001010,male,Asian,59,mask1.jpg,1,0,1,0,001010_male_Asian_59
001011,male,Asian,30,mask3.jpg,1,0,1,0,001011_male_Asian_30
001011,male,Asian,30,mask2.jpg,1,0,1,0,001011_male_Asian_30
001011,male,Asian,30,mask5.jpg,1,0,1,0,001011_male_Asian_30
001011,male,Asian,30,mask4.jpg,1,0,1,0,001011_male_Asian_30
001011,male,Asian,30,incorrect_mask.jpg,7,0,1,1,001011_male_Asian_30
001011,male,Asian,30,normal.jpg,13,0,1,2,001011_male_Asian_30
001011,male,Asian,30,mask1.jpg,1,0,1,0,001011_male_Asian_30
001012,female,Asian,18,mask3.jpg,3,1,0,0,001012_female_Asian_18
001012,female,Asian,18,mask2.jpg,3,1,0,0,001012_female_Asian_18
001012,female,Asian,18,mask5.jpg,3,1,0,0,001012_female_Asian_18
001012,female,Asian,18,mask4.jpg,3,1,0,0,001012_female_Asian_18
001012,female,Asian,18,incorrect_mask.jpg,9,1,0,1,001012_female_Asian_18
001012,female,Asian,18,normal.jpg,15,1,0,2,001012_female_Asian_18
001012,female,Asian,18,mask1.jpg,3,1,0,0,001012_female_Asian_18
001013,female,Asian,25,mask3.jpg,3,1,0,0,001013_female_Asian_25
001013,female,Asian,25,mask2.jpg,3,1,0,0,001013_female_Asian_25
001013,female,Asian,25,mask5.jpg,3,1,0,0,001013_female_Asian_25
001013,female,Asian,25,mask4.jpg,3,1,0,0,001013_female_Asian_25
001013,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001013_female_Asian_25
001013,female,Asian,25,normal.jpg,15,1,0,2,001013_female_Asian_25
001013,female,Asian,25,mask1.jpg,3,1,0,0,001013_female_Asian_25
001014,male,Asian,19,mask3.jpg,0,0,0,0,001014_male_Asian_19
001014,male,Asian,19,mask2.jpg,0,0,0,0,001014_male_Asian_19
001014,male,Asian,19,mask5.jpg,0,0,0,0,001014_male_Asian_19
001014,male,Asian,19,mask4.jpg,0,0,0,0,001014_male_Asian_19
001014,male,Asian,19,incorrect_mask.jpg,6,0,0,1,001014_male_Asian_19
001014,male,Asian,19,normal.jpg,12,0,0,2,001014_male_Asian_19
001014,male,Asian,19,mask1.jpg,0,0,0,0,001014_male_Asian_19
001015,female,Asian,22,mask3.jpg,3,1,0,0,001015_female_Asian_22
001015,female,Asian,22,mask2.jpg,3,1,0,0,001015_female_Asian_22
001015,female,Asian,22,mask5.jpg,3,1,0,0,001015_female_Asian_22
001015,female,Asian,22,mask4.jpg,3,1,0,0,001015_female_Asian_22
001015,female,Asian,22,incorrect_mask.jpg,9,1,0,1,001015_female_Asian_22
001015,female,Asian,22,normal.jpg,15,1,0,2,001015_female_Asian_22
001015,female,Asian,22,mask1.jpg,3,1,0,0,001015_female_Asian_22
001018,female,Asian,25,mask3.jpg,3,1,0,0,001018_female_Asian_25
001018,female,Asian,25,mask2.jpg,3,1,0,0,001018_female_Asian_25
001018,female,Asian,25,mask5.jpg,3,1,0,0,001018_female_Asian_25
001018,female,Asian,25,mask4.jpg,3,1,0,0,001018_female_Asian_25
001018,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001018_female_Asian_25
001018,female,Asian,25,normal.jpg,15,1,0,2,001018_female_Asian_25
001018,female,Asian,25,mask1.jpg,3,1,0,0,001018_female_Asian_25
001019,male,Asian,29,mask3.jpg,0,0,0,0,001019_male_Asian_29
001019,male,Asian,29,mask2.jpg,0,0,0,0,001019_male_Asian_29
001019,male,Asian,29,mask5.jpg,0,0,0,0,001019_male_Asian_29
001019,male,Asian,29,mask4.jpg,0,0,0,0,001019_male_Asian_29
001019,male,Asian,29,incorrect_mask.jpg,6,0,0,1,001019_male_Asian_29
001019,male,Asian,29,normal.jpg,12,0,0,2,001019_male_Asian_29
001019,male,Asian,29,mask1.jpg,0,0,0,0,001019_male_Asian_29
001021,female,Asian,58,mask3.jpg,4,1,1,0,001021_female_Asian_58
001021,female,Asian,58,mask2.jpg,4,1,1,0,001021_female_Asian_58
001021,female,Asian,58,mask5.jpg,4,1,1,0,001021_female_Asian_58
001021,female,Asian,58,mask4.jpg,4,1,1,0,001021_female_Asian_58
001021,female,Asian,58,incorrect_mask.jpg,10,1,1,1,001021_female_Asian_58
001021,female,Asian,58,normal.jpg,16,1,1,2,001021_female_Asian_58
001021,female,Asian,58,mask1.jpg,4,1,1,0,001021_female_Asian_58
001022,male,Asian,21,mask3.jpg,0,0,0,0,001022_male_Asian_21
001022,male,Asian,21,mask2.jpg,0,0,0,0,001022_male_Asian_21
001022,male,Asian,21,mask5.jpg,0,0,0,0,001022_male_Asian_21
001022,male,Asian,21,mask4.jpg,0,0,0,0,001022_male_Asian_21
001022,male,Asian,21,incorrect_mask.jpg,6,0,0,1,001022_male_Asian_21
001022,male,Asian,21,normal.jpg,12,0,0,2,001022_male_Asian_21
001022,male,Asian,21,mask1.jpg,0,0,0,0,001022_male_Asian_21
001023,male,Asian,19,mask3.jpg,0,0,0,0,001023_male_Asian_19
001023,male,Asian,19,mask2.jpg,0,0,0,0,001023_male_Asian_19
001023,male,Asian,19,mask5.jpg,0,0,0,0,001023_male_Asian_19
001023,male,Asian,19,mask4.jpg,0,0,0,0,001023_male_Asian_19
001023,male,Asian,19,incorrect_mask.jpg,6,0,0,1,001023_male_Asian_19
001023,male,Asian,19,normal.jpg,12,0,0,2,001023_male_Asian_19
001023,male,Asian,19,mask1.jpg,0,0,0,0,001023_male_Asian_19
001024,male,Asian,58,mask3.jpg,1,0,1,0,001024_male_Asian_58
001024,male,Asian,58,mask2.jpg,1,0,1,0,001024_male_Asian_58
001024,male,Asian,58,mask5.jpg,1,0,1,0,001024_male_Asian_58
001024,male,Asian,58,mask4.jpg,1,0,1,0,001024_male_Asian_58
001024,male,Asian,58,incorrect_mask.jpg,7,0,1,1,001024_male_Asian_58
001024,male,Asian,58,normal.jpg,13,0,1,2,001024_male_Asian_58
001024,male,Asian,58,mask1.jpg,1,0,1,0,001024_male_Asian_58
001024-1,female,Asian,24,mask3.jpg,3,1,0,0,001024-1_female_Asian_24
001024-1,female,Asian,24,mask2.jpg,3,1,0,0,001024-1_female_Asian_24
001024-1,female,Asian,24,mask5.jpg,3,1,0,0,001024-1_female_Asian_24
001024-1,female,Asian,24,mask4.jpg,3,1,0,0,001024-1_female_Asian_24
001024-1,female,Asian,24,incorrect_mask.jpg,9,1,0,1,001024-1_female_Asian_24
001024-1,female,Asian,24,normal.jpg,15,1,0,2,001024-1_female_Asian_24
001024-1,female,Asian,24,mask1.jpg,3,1,0,0,001024-1_female_Asian_24
001025,male,Asian,19,mask3.jpg,0,0,0,0,001025_male_Asian_19
001025,male,Asian,19,mask2.jpg,0,0,0,0,001025_male_Asian_19
001025,male,Asian,19,mask5.jpg,0,0,0,0,001025_male_Asian_19
001025,male,Asian,19,mask4.jpg,0,0,0,0,001025_male_Asian_19
001025,male,Asian,19,incorrect_mask.jpg,6,0,0,1,001025_male_Asian_19
001025,male,Asian,19,normal.jpg,12,0,0,2,001025_male_Asian_19
001025,male,Asian,19,mask1.jpg,0,0,0,0,001025_male_Asian_19
001026,male,Asian,57,mask3.jpg,1,0,1,0,001026_male_Asian_57
001026,male,Asian,57,mask2.jpg,1,0,1,0,001026_male_Asian_57
001026,male,Asian,57,mask5.jpg,1,0,1,0,001026_male_Asian_57
001026,male,Asian,57,mask4.jpg,1,0,1,0,001026_male_Asian_57
001026,male,Asian,57,incorrect_mask.jpg,7,0,1,1,001026_male_Asian_57
001026,male,Asian,57,normal.jpg,13,0,1,2,001026_male_Asian_57
001026,male,Asian,57,mask1.jpg,1,0,1,0,001026_male_Asian_57
001026-1,male,Asian,25,mask3.jpg,0,0,0,0,001026-1_male_Asian_25
001026-1,male,Asian,25,mask2.jpg,0,0,0,0,001026-1_male_Asian_25
001026-1,male,Asian,25,mask5.jpg,0,0,0,0,001026-1_male_Asian_25
001026-1,male,Asian,25,mask4.jpg,0,0,0,0,001026-1_male_Asian_25
001026-1,male,Asian,25,incorrect_mask.jpg,6,0,0,1,001026-1_male_Asian_25
001026-1,male,Asian,25,normal.jpg,12,0,0,2,001026-1_male_Asian_25
001026-1,male,Asian,25,mask1.jpg,0,0,0,0,001026-1_male_Asian_25
001028,female,Asian,25,mask3.jpg,3,1,0,0,001028_female_Asian_25
001028,female,Asian,25,mask2.jpg,3,1,0,0,001028_female_Asian_25
001028,female,Asian,25,mask5.jpg,3,1,0,0,001028_female_Asian_25
001028,female,Asian,25,mask4.jpg,3,1,0,0,001028_female_Asian_25
001028,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001028_female_Asian_25
001028,female,Asian,25,normal.jpg,15,1,0,2,001028_female_Asian_25
001028,female,Asian,25,mask1.jpg,3,1,0,0,001028_female_Asian_25
001029,male,Asian,59,mask3.jpg,1,0,1,0,001029_male_Asian_59
001029,male,Asian,59,mask2.jpg,1,0,1,0,001029_male_Asian_59
001029,male,Asian,59,mask5.jpg,1,0,1,0,001029_male_Asian_59
001029,male,Asian,59,mask4.jpg,1,0,1,0,001029_male_Asian_59
001029,male,Asian,59,incorrect_mask.jpg,7,0,1,1,001029_male_Asian_59
001029,male,Asian,59,normal.jpg,13,0,1,2,001029_male_Asian_59
001029,male,Asian,59,mask1.jpg,1,0,1,0,001029_male_Asian_59
001029-1,female,Asian,23,mask3.jpg,3,1,0,0,001029-1_female_Asian_23
001029-1,female,Asian,23,mask2.jpg,3,1,0,0,001029-1_female_Asian_23
001029-1,female,Asian,23,mask5.jpg,3,1,0,0,001029-1_female_Asian_23
001029-1,female,Asian,23,mask4.jpg,3,1,0,0,001029-1_female_Asian_23
001029-1,female,Asian,23,incorrect_mask.jpg,9,1,0,1,001029-1_female_Asian_23
001029-1,female,Asian,23,normal.jpg,15,1,0,2,001029-1_female_Asian_23
001029-1,female,Asian,23,mask1.jpg,3,1,0,0,001029-1_female_Asian_23
001030,male,Asian,26,mask3.jpg,0,0,0,0,001030_male_Asian_26
001030,male,Asian,26,mask2.jpg,0,0,0,0,001030_male_Asian_26
001030,male,Asian,26,mask5.jpg,0,0,0,0,001030_male_Asian_26
001030,male,Asian,26,mask4.jpg,0,0,0,0,001030_male_Asian_26
001030,male,Asian,26,incorrect_mask.jpg,6,0,0,1,001030_male_Asian_26
001030,male,Asian,26,normal.jpg,12,0,0,2,001030_male_Asian_26
001030,male,Asian,26,mask1.jpg,0,0,0,0,001030_male_Asian_26
001031,female,Asian,45,mask3.jpg,4,1,1,0,001031_female_Asian_45
001031,female,Asian,45,mask2.jpg,4,1,1,0,001031_female_Asian_45
001031,female,Asian,45,mask5.jpg,4,1,1,0,001031_female_Asian_45
001031,female,Asian,45,mask4.jpg,4,1,1,0,001031_female_Asian_45
001031,female,Asian,45,incorrect_mask.jpg,10,1,1,1,001031_female_Asian_45
001031,female,Asian,45,normal.jpg,16,1,1,2,001031_female_Asian_45
001031,female,Asian,45,mask1.jpg,4,1,1,0,001031_female_Asian_45
001032,female,Asian,25,mask3.jpg,3,1,0,0,001032_female_Asian_25
001032,female,Asian,25,mask2.jpg,3,1,0,0,001032_female_Asian_25
001032,female,Asian,25,mask5.jpg,3,1,0,0,001032_female_Asian_25
001032,female,Asian,25,mask4.jpg,3,1,0,0,001032_female_Asian_25
001032,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001032_female_Asian_25
001032,female,Asian,25,normal.jpg,15,1,0,2,001032_female_Asian_25
001032,female,Asian,25,mask1.jpg,3,1,0,0,001032_female_Asian_25
001033,female,Asian,19,mask3.jpg,3,1,0,0,001033_female_Asian_19
001033,female,Asian,19,mask2.jpg,3,1,0,0,001033_female_Asian_19
001033,female,Asian,19,mask5.jpg,3,1,0,0,001033_female_Asian_19
001033,female,Asian,19,mask4.jpg,3,1,0,0,001033_female_Asian_19
001033,female,Asian,19,incorrect_mask.jpg,9,1,0,1,001033_female_Asian_19
001033,female,Asian,19,normal.jpg,15,1,0,2,001033_female_Asian_19
001033,female,Asian,19,mask1.jpg,3,1,0,0,001033_female_Asian_19
001034,male,Asian,27,mask3.jpg,0,0,0,0,001034_male_Asian_27
001034,male,Asian,27,mask2.jpg,0,0,0,0,001034_male_Asian_27
001034,male,Asian,27,mask5.jpg,0,0,0,0,001034_male_Asian_27
001034,male,Asian,27,mask4.jpg,0,0,0,0,001034_male_Asian_27
001034,male,Asian,27,incorrect_mask.jpg,6,0,0,1,001034_male_Asian_27
001034,male,Asian,27,normal.jpg,12,0,0,2,001034_male_Asian_27
001034,male,Asian,27,mask1.jpg,0,0,0,0,001034_male_Asian_27
001035,female,Asian,25,mask3.jpg,3,1,0,0,001035_female_Asian_25
001035,female,Asian,25,mask2.jpg,3,1,0,0,001035_female_Asian_25
001035,female,Asian,25,mask5.jpg,3,1,0,0,001035_female_Asian_25
001035,female,Asian,25,mask4.jpg,3,1,0,0,001035_female_Asian_25
001035,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001035_female_Asian_25
001035,female,Asian,25,normal.jpg,15,1,0,2,001035_female_Asian_25
001035,female,Asian,25,mask1.jpg,3,1,0,0,001035_female_Asian_25
001036,female,Asian,25,mask3.jpg,3,1,0,0,001036_female_Asian_25
001036,female,Asian,25,mask2.jpg,3,1,0,0,001036_female_Asian_25
001036,female,Asian,25,mask5.jpg,3,1,0,0,001036_female_Asian_25
001036,female,Asian,25,mask4.jpg,3,1,0,0,001036_female_Asian_25
001036,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001036_female_Asian_25
001036,female,Asian,25,normal.jpg,15,1,0,2,001036_female_Asian_25
001036,female,Asian,25,mask1.jpg,3,1,0,0,001036_female_Asian_25
001037,male,Asian,18,mask3.jpg,0,0,0,0,001037_male_Asian_18
001037,male,Asian,18,mask2.jpg,0,0,0,0,001037_male_Asian_18
001037,male,Asian,18,mask5.jpg,0,0,0,0,001037_male_Asian_18
001037,male,Asian,18,mask4.jpg,0,0,0,0,001037_male_Asian_18
001037,male,Asian,18,incorrect_mask.jpg,6,0,0,1,001037_male_Asian_18
001037,male,Asian,18,normal.jpg,12,0,0,2,001037_male_Asian_18
001037,male,Asian,18,mask1.jpg,0,0,0,0,001037_male_Asian_18
001038-1,male,Asian,20,mask3.jpg,0,0,0,0,001038-1_male_Asian_20
001038-1,male,Asian,20,mask2.jpg,0,0,0,0,001038-1_male_Asian_20
001038-1,male,Asian,20,mask5.jpg,0,0,0,0,001038-1_male_Asian_20
001038-1,male,Asian,20,mask4.jpg,0,0,0,0,001038-1_male_Asian_20
001038-1,male,Asian,20,incorrect_mask.jpg,6,0,0,1,001038-1_male_Asian_20
001038-1,male,Asian,20,normal.jpg,12,0,0,2,001038-1_male_Asian_20
001038-1,male,Asian,20,mask1.jpg,0,0,0,0,001038-1_male_Asian_20
001039,female,Asian,25,mask3.jpg,3,1,0,0,001039_female_Asian_25
001039,female,Asian,25,mask2.jpg,3,1,0,0,001039_female_Asian_25
001039,female,Asian,25,mask5.jpg,3,1,0,0,001039_female_Asian_25
001039,female,Asian,25,mask4.jpg,3,1,0,0,001039_female_Asian_25
001039,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001039_female_Asian_25
001039,female,Asian,25,normal.jpg,15,1,0,2,001039_female_Asian_25
001039,female,Asian,25,mask1.jpg,3,1,0,0,001039_female_Asian_25
001040,male,Asian,30,mask3.jpg,1,0,1,0,001040_male_Asian_30
001040,male,Asian,30,mask2.jpg,1,0,1,0,001040_male_Asian_30
001040,male,Asian,30,mask5.jpg,1,0,1,0,001040_male_Asian_30
001040,male,Asian,30,mask4.jpg,1,0,1,0,001040_male_Asian_30
001040,male,Asian,30,incorrect_mask.jpg,7,0,1,1,001040_male_Asian_30
001040,male,Asian,30,normal.jpg,13,0,1,2,001040_male_Asian_30
001040,male,Asian,30,mask1.jpg,1,0,1,0,001040_male_Asian_30
001041,female,Asian,25,mask3.jpg,3,1,0,0,001041_female_Asian_25
001041,female,Asian,25,mask2.jpg,3,1,0,0,001041_female_Asian_25
001041,female,Asian,25,mask5.jpg,3,1,0,0,001041_female_Asian_25
001041,female,Asian,25,mask4.jpg,3,1,0,0,001041_female_Asian_25
001041,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001041_female_Asian_25
001041,female,Asian,25,normal.jpg,15,1,0,2,001041_female_Asian_25
001041,female,Asian,25,mask1.jpg,3,1,0,0,001041_female_Asian_25
001043,male,Asian,60,mask3.jpg,2,0,2,0,001043_male_Asian_60
001043,male,Asian,60,mask2.jpg,2,0,2,0,001043_male_Asian_60
001043,male,Asian,60,mask5.jpg,2,0,2,0,001043_male_Asian_60
001043,male,Asian,60,mask4.jpg,2,0,2,0,001043_male_Asian_60
001043,male,Asian,60,incorrect_mask.jpg,8,0,2,1,001043_male_Asian_60
001043,male,Asian,60,normal.jpg,14,0,2,2,001043_male_Asian_60
001043,male,Asian,60,mask1.jpg,2,0,2,0,001043_male_Asian_60
001043-1,male,Asian,23,mask3.jpg,0,0,0,0,001043-1_male_Asian_23
001043-1,male,Asian,23,mask2.jpg,0,0,0,0,001043-1_male_Asian_23
001043-1,male,Asian,23,mask5.jpg,0,0,0,0,001043-1_male_Asian_23
001043-1,male,Asian,23,mask4.jpg,0,0,0,0,001043-1_male_Asian_23
001043-1,male,Asian,23,incorrect_mask.jpg,6,0,0,1,001043-1_male_Asian_23
001043-1,male,Asian,23,normal.jpg,12,0,0,2,001043-1_male_Asian_23
001043-1,male,Asian,23,mask1.jpg,0,0,0,0,001043-1_male_Asian_23
001044,female,Asian,25,mask3.jpg,3,1,0,0,001044_female_Asian_25
001044,female,Asian,25,mask2.jpg,3,1,0,0,001044_female_Asian_25
001044,female,Asian,25,mask5.jpg,3,1,0,0,001044_female_Asian_25
001044,female,Asian,25,mask4.jpg,3,1,0,0,001044_female_Asian_25
001044,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001044_female_Asian_25
001044,female,Asian,25,normal.jpg,15,1,0,2,001044_female_Asian_25
001044,female,Asian,25,mask1.jpg,3,1,0,0,001044_female_Asian_25
001045,male,Asian,19,mask3.jpg,0,0,0,0,001045_male_Asian_19
001045,male,Asian,19,mask2.jpg,0,0,0,0,001045_male_Asian_19
001045,male,Asian,19,mask5.jpg,0,0,0,0,001045_male_Asian_19
001045,male,Asian,19,mask4.jpg,0,0,0,0,001045_male_Asian_19
001045,male,Asian,19,incorrect_mask.jpg,6,0,0,1,001045_male_Asian_19
001045,male,Asian,19,normal.jpg,12,0,0,2,001045_male_Asian_19
001045,male,Asian,19,mask1.jpg,0,0,0,0,001045_male_Asian_19
001046,female,Asian,25,mask3.jpg,3,1,0,0,001046_female_Asian_25
001046,female,Asian,25,mask2.jpg,3,1,0,0,001046_female_Asian_25
001046,female,Asian,25,mask5.jpg,3,1,0,0,001046_female_Asian_25
001046,female,Asian,25,mask4.jpg,3,1,0,0,001046_female_Asian_25
001046,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001046_female_Asian_25
001046,female,Asian,25,normal.jpg,15,1,0,2,001046_female_Asian_25
001046,female,Asian,25,mask1.jpg,3,1,0,0,001046_female_Asian_25
001047-1,male,Asian,20,mask3.jpg,0,0,0,0,001047-1_male_Asian_20
001047-1,male,Asian,20,mask2.jpg,0,0,0,0,001047-1_male_Asian_20
001047-1,male,Asian,20,mask5.jpg,0,0,0,0,001047-1_male_Asian_20
001047-1,male,Asian,20,mask4.jpg,0,0,0,0,001047-1_male_Asian_20
001047-1,male,Asian,20,incorrect_mask.jpg,6,0,0,1,001047-1_male_Asian_20
001047-1,male,Asian,20,normal.jpg,12,0,0,2,001047-1_male_Asian_20
001047-1,male,Asian,20,mask1.jpg,0,0,0,0,001047-1_male_Asian_20
001048,female,Asian,59,mask3.jpg,4,1,1,0,001048_female_Asian_59
001048,female,Asian,59,mask2.jpg,4,1,1,0,001048_female_Asian_59
001048,female,Asian,59,mask5.jpg,4,1,1,0,001048_female_Asian_59
001048,female,Asian,59,mask4.jpg,4,1,1,0,001048_female_Asian_59
001048,female,Asian,59,incorrect_mask.jpg,10,1,1,1,001048_female_Asian_59
001048,female,Asian,59,normal.jpg,16,1,1,2,001048_female_Asian_59
001048,female,Asian,59,mask1.jpg,4,1,1,0,001048_female_Asian_59
001049,female,Asian,55,mask3.jpg,4,1,1,0,001049_female_Asian_55
001049,female,Asian,55,mask2.jpg,4,1,1,0,001049_female_Asian_55
001049,female,Asian,55,mask5.jpg,4,1,1,0,001049_female_Asian_55
001049,female,Asian,55,mask4.jpg,4,1,1,0,001049_female_Asian_55
001049,female,Asian,55,incorrect_mask.jpg,10,1,1,1,001049_female_Asian_55
001049,female,Asian,55,normal.jpg,16,1,1,2,001049_female_Asian_55
001049,female,Asian,55,mask1.jpg,4,1,1,0,001049_female_Asian_55
001050,male,Asian,19,mask3.jpg,0,0,0,0,001050_male_Asian_19
001050,male,Asian,19,mask2.jpg,0,0,0,0,001050_male_Asian_19
001050,male,Asian,19,mask5.jpg,0,0,0,0,001050_male_Asian_19
001050,male,Asian,19,mask4.jpg,0,0,0,0,001050_male_Asian_19
001050,male,Asian,19,incorrect_mask.jpg,6,0,0,1,001050_male_Asian_19
001050,male,Asian,19,normal.jpg,12,0,0,2,001050_male_Asian_19
001050,male,Asian,19,mask1.jpg,0,0,0,0,001050_male_Asian_19
001051,female,Asian,25,mask3.jpg,3,1,0,0,001051_female_Asian_25
001051,female,Asian,25,mask2.jpg,3,1,0,0,001051_female_Asian_25
001051,female,Asian,25,mask5.jpg,3,1,0,0,001051_female_Asian_25
001051,female,Asian,25,mask4.jpg,3,1,0,0,001051_female_Asian_25
001051,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001051_female_Asian_25
001051,female,Asian,25,normal.jpg,15,1,0,2,001051_female_Asian_25
001051,female,Asian,25,mask1.jpg,3,1,0,0,001051_female_Asian_25
001053,male,Asian,26,mask3.jpg,0,0,0,0,001053_male_Asian_26
001053,male,Asian,26,mask2.jpg,0,0,0,0,001053_male_Asian_26
001053,male,Asian,26,mask5.jpg,0,0,0,0,001053_male_Asian_26
001053,male,Asian,26,mask4.jpg,0,0,0,0,001053_male_Asian_26
001053,male,Asian,26,incorrect_mask.jpg,6,0,0,1,001053_male_Asian_26
001053,male,Asian,26,normal.jpg,12,0,0,2,001053_male_Asian_26
001053,male,Asian,26,mask1.jpg,0,0,0,0,001053_male_Asian_26
001054,female,Asian,24,mask3.jpg,3,1,0,0,001054_female_Asian_24
001054,female,Asian,24,mask2.jpg,3,1,0,0,001054_female_Asian_24
001054,female,Asian,24,mask5.jpg,3,1,0,0,001054_female_Asian_24
001054,female,Asian,24,mask4.jpg,3,1,0,0,001054_female_Asian_24
001054,female,Asian,24,incorrect_mask.jpg,9,1,0,1,001054_female_Asian_24
001054,female,Asian,24,normal.jpg,15,1,0,2,001054_female_Asian_24
001054,female,Asian,24,mask1.jpg,3,1,0,0,001054_female_Asian_24
001055,female,Asian,25,mask3.jpg,3,1,0,0,001055_female_Asian_25
001055,female,Asian,25,mask2.jpg,3,1,0,0,001055_female_Asian_25
001055,female,Asian,25,mask5.jpg,3,1,0,0,001055_female_Asian_25
001055,female,Asian,25,mask4.jpg,3,1,0,0,001055_female_Asian_25
001055,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001055_female_Asian_25
001055,female,Asian,25,normal.jpg,15,1,0,2,001055_female_Asian_25
001055,female,Asian,25,mask1.jpg,3,1,0,0,001055_female_Asian_25
001056,female,Asian,25,mask3.jpg,3,1,0,0,001056_female_Asian_25
001056,female,Asian,25,mask2.jpg,3,1,0,0,001056_female_Asian_25
001056,female,Asian,25,mask5.jpg,3,1,0,0,001056_female_Asian_25
001056,female,Asian,25,mask4.jpg,3,1,0,0,001056_female_Asian_25
001056,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001056_female_Asian_25
001056,female,Asian,25,normal.jpg,15,1,0,2,001056_female_Asian_25
001056,female,Asian,25,mask1.jpg,3,1,0,0,001056_female_Asian_25
001057,female,Asian,25,mask3.jpg,3,1,0,0,001057_female_Asian_25
001057,female,Asian,25,mask2.jpg,3,1,0,0,001057_female_Asian_25
001057,female,Asian,25,mask5.jpg,3,1,0,0,001057_female_Asian_25
001057,female,Asian,25,mask4.jpg,3,1,0,0,001057_female_Asian_25
001057,female,Asian,25,incorrect_mask.jpg,9,1,0,1,001057_female_Asian_25
001057,female,Asian,25,normal.jpg,15,1,0,2,001057_female_Asian_25
001057,female,Asian,25,mask1.jpg,3,1,0,0,001057_female_Asian_25
001058,female,Asian,28,mask3.jpg,3,1,0,0,001058_female_Asian_28
001058,female,Asian,28,mask2.jpg,3,1,0,0,001058_female_Asian_28
001058,female,Asian,28,mask5.jpg,3,1,0,0,001058_female_Asian_28
001058,female,Asian,28,mask4.jpg,3,1,0,0,001058_female_Asian_28
001058,female,Asian,28,incorrect_mask.jpg,9,1,0,1,001058_female_Asian_28
001058,female,Asian,28,normal.jpg,15,1,0,2,001058_female_Asian_28
